"Date","Price","Open","High","Low","Vol.","Change %"
"28/04/2022","20,149.0","19,934.0","20,253.0","19,841.0","29.11K","1.09%"
"29/04/2022","21,003.0","20,171.0","21,086.0","19,867.0","187.27K","4.24%"
"03/05/2022","20,954.0","20,962.0","21,205.0","20,530.0","138.31K","-0.23%"
"04/05/2022","20,718.0","20,950.0","21,042.0","20,668.0","81.57K","-1.13%"
"05/05/2022","20,645.0","20,709.0","21,216.0","20,603.0","104.95K","-0.35%"
"06/05/2022","19,870.0","20,620.0","20,694.0","19,847.0","138.51K","-3.75%"
"10/05/2022","19,474.0","19,865.0","20,047.0","19,063.0","149.97K","-1.99%"
"11/05/2022","19,769.0","19,505.0","19,974.0","19,179.0","125.08K","1.51%"
"12/05/2022","19,232.0","19,783.0","19,867.0","19,213.0","129.77K","-2.72%"
"13/05/2022","19,768.0","19,209.0","19,838.0","19,085.0","127.56K","2.79%"
"16/05/2022","19,924.0","19,757.0","20,087.0","19,657.0","104.42K","0.79%"
"17/05/2022","20,575.0","19,920.0","20,581.0","19,895.0","116.19K","3.27%"
"18/05/2022","20,486.0","20,582.0","20,684.0","20,298.0","111.42K","-0.43%"
"19/05/2022","20,020.0","20,463.0","20,527.0","19,816.0","123.02K","-2.27%"
"20/05/2022","20,612.0","20,015.0","20,746.0","19,939.0","138.22K","2.96%"
"23/05/2022","20,420.0","20,617.0","20,703.0","20,215.0","115.30K","-0.93%"
"24/05/2022","20,114.0","20,424.0","20,547.0","19,961.0","127.86K","-1.50%"
"25/05/2022","20,121.0","20,106.0","20,391.0","19,913.0","160.60K","0.03%"
"26/05/2022","20,054.0","20,095.0","20,323.0","19,878.0","180.42K","-0.33%"
"27/05/2022","20,754.0","20,057.0","20,812.0","20,035.0","142.15K","3.49%"
"30/05/2022","21,067.0","20,750.0","21,139.0","20,682.0","23.59K","1.51%"
"31/05/2022","21,394.0","20,977.0","21,415.0","20,850.0","140.30K","1.55%"
"01/06/2022","21,099.0","21,361.0","21,406.0","21,008.0","111.86K","-1.38%"
"02/06/2022","20,944.0","21,098.0","21,236.0","20,722.0","107.20K","-0.73%"
"06/06/2022","21,598.0","20,935.0","21,614.0","20,863.0","124.98K","3.12%"
"07/06/2022","21,366.0","21,594.0","21,733.0","21,251.0","128.09K","-1.07%"
"08/06/2022","21,849.0","21,339.0","21,920.0","21,267.0","131.90K","2.26%"
"09/06/2022","21,791.0","21,849.0","22,025.0","21,646.0","135.84K","-0.27%"
"10/06/2022","21,695.0","21,792.0","22,219.0","21,343.0","150.83K","-0.44%"
"13/06/2022","20,893.0","21,672.0","21,758.0","20,871.0","156.59K","-3.70%"
"14/06/2022","20,905.0","20,907.0","21,056.0","20,473.0","145.84K","0.06%"
"15/06/2022","21,209.0","20,895.0","21,319.0","20,767.0","136.68K","1.45%"
"16/06/2022","20,745.0","21,175.0","21,492.0","20,576.0","162.93K","-2.19%"
"17/06/2022","20,995.0","20,717.0","21,056.0","20,502.0","138.01K","1.21%"
"20/06/2022","21,114.0","21,028.0","21,320.0","20,758.0","137.97K","0.57%"
"21/06/2022","21,474.0","21,105.0","21,545.0","21,081.0","114.77K","1.71%"
"22/06/2022","20,980.0","21,486.0","21,512.0","20,892.0","118.76K","-2.30%"
"23/06/2022","21,229.0","20,980.0","21,385.0","20,933.0","127.73K","1.19%"
"24/06/2022","21,596.0","21,263.0","21,693.0","21,087.0","171.95K","1.73%"
"27/06/2022","22,196.0","21,625.0","22,359.0","21,574.0","215.56K","2.78%"
"28/06/2022","22,371.0","22,171.0","22,413.0","21,894.0","168.02K","0.79%"
"29/06/2022","22,039.0","22,392.0","22,491.0","22,013.0","22.08K","-1.48%"
"30/06/2022","21,744.0","21,861.0","22,026.0","21,609.0","134.07K","-1.34%"
"04/07/2022","21,815.0","21,733.0","21,873.0","21,400.0","118.76K","0.33%"
"05/07/2022","21,705.0","21,815.0","22,169.0","21,690.0","116.15K","-0.50%"
"06/07/2022","21,506.0","21,688.0","21,792.0","21,238.0","147.81K","-0.92%"
"07/07/2022","21,708.0","21,500.0","21,724.0","21,216.0","118.38K","0.94%"
"08/07/2022","21,726.0","21,725.0","22,053.0","21,632.0","119.88K","0.08%"
"11/07/2022","21,155.0","21,710.0","21,862.0","21,000.0","133.34K","-2.63%"
"12/07/2022","20,836.0","21,180.0","21,196.0","20,797.0","122.90K","-1.51%"
"13/07/2022","20,825.0","20,866.0","21,060.0","20,743.0","114.68K","-0.05%"
"14/07/2022","20,714.0","20,855.0","20,950.0","20,543.0","122.61K","-0.53%"
"15/07/2022","20,285.0","20,682.0","20,726.0","20,207.0","137.00K","-2.07%"
"18/07/2022","20,848.0","20,301.0","20,896.0","20,074.0","143.50K","2.78%"
"19/07/2022","20,658.0","20,855.0","20,975.0","20,547.0","98.68K","-0.91%"
"20/07/2022","20,896.0","20,688.0","21,135.0","20,671.0","100.81K","1.15%"
"21/07/2022","20,573.0","20,886.0","20,917.0","20,502.0","119.54K","-1.55%"
"22/07/2022","20,618.0","20,584.0","20,808.0","20,515.0","100.66K","0.22%"
"25/07/2022","20,561.0","20,626.0","20,696.0","20,341.0","150.15K","-0.28%"
"26/07/2022","20,887.0","20,592.0","20,977.0","20,543.0","180.27K","1.59%"
"27/07/2022","20,665.0","20,892.0","20,896.0","20,575.0","108.61K","-1.06%"
"28/07/2022","20,618.0","20,660.0","20,795.0","20,569.0","18.65K","-0.23%"
"29/07/2022","20,094.0","20,582.0","20,660.0","20,017.0","134.13K","-2.54%"
"01/08/2022","20,135.0","20,083.0","20,235.0","19,856.0","109.69K","0.20%"
"02/08/2022","19,597.0","20,137.0","20,171.0","19,470.0","142.52K","-2.67%"
"03/08/2022","19,728.0","19,592.0","19,972.0","19,455.0","125.63K","0.67%"
"04/08/2022","20,141.0","19,750.0","20,194.0","19,662.0","100.13K","2.09%"
"05/08/2022","20,121.0","20,134.0","20,355.0","20,050.0","94.87K","-0.10%"
"08/08/2022","20,007.0","20,111.0","20,165.0","19,908.0","96.96K","-0.57%"
"09/08/2022","20,000.0","19,988.0","20,235.0","19,816.0","109.59K","-0.03%"
"10/08/2022","19,566.0","20,005.0","20,033.0","19,427.0","114.20K","-2.17%"
"11/08/2022","20,027.0","19,578.0","20,076.0","19,573.0","117.92K","2.36%"
"12/08/2022","20,129.0","20,034.0","20,334.0","19,978.0","100.69K","0.51%"
"15/08/2022","20,034.0","20,116.0","20,255.0","19,868.0","102.21K","-0.47%"
"16/08/2022","19,813.0","20,030.0","20,164.0","19,649.0","115.31K","-1.10%"
"17/08/2022","19,906.0","19,828.0","20,066.0","19,776.0","96.32K","0.47%"
"18/08/2022","19,734.0","19,892.0","19,993.0","19,658.0","103.14K","-0.86%"
"19/08/2022","19,721.0","19,747.0","19,898.0","19,604.0","95.52K","-0.07%"
"22/08/2022","19,592.0","19,717.0","19,819.0","19,451.0","102.35K","-0.65%"
"23/08/2022","19,467.0","19,592.0","19,681.0","19,345.0","113.56K","-0.64%"
"24/08/2022","19,236.0","19,495.0","19,546.0","19,165.0","120.00K","-1.19%"
"25/08/2022","19,917.0","19,252.0","19,974.0","19,204.0","113.93K","3.54%"
"26/08/2022","20,126.0","19,914.0","20,239.0","19,865.0","199.40K","1.05%"
"29/08/2022","20,028.0","20,138.0","20,672.0","19,857.0","139.52K","-0.49%"
"30/08/2022","19,839.0","20,011.0","20,212.0","19,661.0","19.75K","-0.94%"
"31/08/2022","19,824.0","19,849.0","20,073.0","19,412.0","134.80K","-0.08%"
"01/09/2022","19,497.0","19,820.0","19,967.0","19,446.0","122.57K","-1.65%"
"02/09/2022","19,391.0","19,488.0","19,562.0","19,246.0","107.66K","-0.54%"
"05/09/2022","19,150.0","19,380.0","19,458.0","18,972.0","109.82K","-1.24%"
"06/09/2022","19,137.0","19,143.0","19,321.0","19,061.0","89.73K","-0.07%"
"07/09/2022","19,000.0","19,123.0","19,168.0","18,774.0","121.35K","-0.72%"
"08/09/2022","18,851.0","18,997.0","19,105.0","18,771.0","96.14K","-0.78%"
"09/09/2022","19,363.0","18,856.0","19,413.0","18,722.0","119.57K","2.72%"
"13/09/2022","19,316.0","19,353.0","19,515.0","19,225.0","96.28K","-0.24%"
"14/09/2022","18,808.0","19,308.0","19,405.0","18,759.0","125.27K","-2.63%"
"15/09/2022","18,862.0","18,818.0","18,989.0","18,743.0","90.20K","0.29%"
"16/09/2022","18,714.0","18,853.0","18,949.0","18,636.0","120.46K","-0.78%"
"19/09/2022","18,574.0","18,720.0","18,792.0","18,487.0","112.75K","-0.75%"
"20/09/2022","18,753.0","18,568.0","18,872.0","18,519.0","99.14K","0.96%"
"21/09/2022","18,448.0","18,750.0","18,750.0","18,421.0","107.67K","-1.63%"
"22/09/2022","18,172.0","18,453.0","18,496.0","17,954.0","116.28K","-1.50%"
"23/09/2022","17,899.0","18,161.0","18,225.0","17,868.0","119.75K","-1.50%"
"26/09/2022","17,877.0","17,861.0","18,084.0","17,700.0","202.58K","-0.12%"
"27/09/2022","17,829.0","17,862.0","17,975.0","17,653.0","185.27K","-0.27%"
"28/09/2022","17,247.0","17,823.0","17,888.0","17,176.0","169.28K","-3.26%"
"29/09/2022","17,344.0","17,235.0","17,663.0","17,183.0","33.08K","0.56%"
"30/09/2022","17,210.0","17,184.0","17,362.0","17,043.0","132.44K","-0.77%"
"03/10/2022","17,080.0","17,211.0","17,326.0","16,927.0","107.11K","-0.76%"
"05/10/2022","18,083.0","17,080.0","18,205.0","17,065.0","156.13K","5.87%"
"06/10/2022","17,995.0","18,080.0","18,164.0","17,866.0","100.87K","-0.49%"
"07/10/2022","17,736.0","17,979.0","18,013.0","17,713.0","87.15K","-1.44%"
"10/10/2022","17,221.0","17,768.0","17,798.0","17,188.0","121.15K","-2.90%"
"11/10/2022","16,850.0","17,240.0","17,325.0","16,793.0","141.81K","-2.15%"
"12/10/2022","16,725.0","16,831.0","17,059.0","16,445.0","173.45K","-0.74%"
"13/10/2022","16,404.0","16,728.0","16,777.0","16,384.0","124.51K","-1.92%"
"14/10/2022","16,600.0","16,426.0","17,037.0","16,134.0","172.39K","1.19%"
"17/10/2022","16,567.0","16,579.0","16,765.0","16,321.0","137.47K","-0.20%"
"18/10/2022","16,879.0","16,588.0","16,960.0","16,548.0","138.60K","1.88%"
"19/10/2022","16,511.0","16,877.0","16,980.0","16,487.0","133.28K","-2.18%"
"20/10/2022","16,250.0","16,528.0","16,562.0","16,016.0","169.61K","-1.58%"
"21/10/2022","16,185.0","16,277.0","16,607.0","16,141.0","126.77K","-0.40%"
"24/10/2022","15,134.0","16,170.0","16,392.0","15,092.0","232.57K","-6.49%"
"25/10/2022","15,178.0","15,171.0","15,449.0","14,797.0","282.83K","0.29%"
"26/10/2022","15,331.0","15,160.0","15,595.0","15,051.0","225.45K","1.01%"
"27/10/2022","15,467.0","15,324.0","15,843.0","15,217.0","162.26K","0.89%"
"28/10/2022","15,019.0","15,454.0","15,596.0","15,013.0","26.51K","-2.90%"
"31/10/2022","14,637.0","14,888.0","15,144.0","14,615.0","163.51K","-2.54%"
"01/11/2022","15,456.0","14,628.0","15,646.0","14,623.0","210.30K","5.60%"
"02/11/2022","15,830.0","15,441.0","15,888.0","15,284.0","128.12K","2.42%"
"03/11/2022","15,322.0","15,470.0","15,633.0","15,298.0","106.02K","-3.21%"
"04/11/2022","16,191.0","15,333.0","16,538.0","15,219.0","215.49K","5.67%"
"07/11/2022","16,659.0","16,193.0","16,848.0","15,933.0","211.12K","2.89%"
"08/11/2022","16,578.0","16,660.0","16,782.0","16,445.0","121.30K","-0.49%"
"09/11/2022","16,411.0","16,585.0","16,764.0","16,229.0","133.91K","-1.01%"
"10/11/2022","16,076.0","16,378.0","16,401.0","15,945.0","110.71K","-2.04%"
"11/11/2022","17,361.0","16,080.0","17,388.0","16,040.0","210.80K","7.99%"
"14/11/2022","17,686.0","17,358.0","18,201.0","17,339.0","181.48K","1.87%"
"15/11/2022","18,324.0","17,623.0","18,382.0","17,559.0","175.88K","3.61%"
"16/11/2022","18,233.0","18,314.0","18,494.0","18,049.0","152.96K","-0.50%"
"17/11/2022","18,045.0","18,212.0","18,319.0","17,722.0","150.28K","-1.03%"
"18/11/2022","17,994.0","18,032.0","18,468.0","17,740.0","139.94K","-0.28%"
"21/11/2022","17,664.0","18,020.0","18,100.0","17,395.0","127.69K","-1.83%"
"22/11/2022","17,475.0","17,647.0","17,784.0","17,306.0","148.13K","-1.07%"
"23/11/2022","17,561.0","17,456.0","17,662.0","17,386.0","127.51K","0.49%"
"24/11/2022","17,656.0","17,581.0","17,780.0","17,526.0","160.91K","0.54%"
"25/11/2022","17,573.0","17,678.0","17,750.0","17,415.0","149.88K","-0.47%"
"28/11/2022","17,319.0","17,597.0","17,649.0","16,823.0","157.32K","-1.45%"
"29/11/2022","17,908.0","17,321.0","17,938.0","17,291.0","26.50K","3.40%"
"30/11/2022","18,622.0","18,292.0","18,725.0","18,123.0","170.63K","3.99%"
"01/12/2022","18,796.0","18,636.0","19,296.0","18,636.0","172.30K","0.93%"
"02/12/2022","18,770.0","18,766.0","19,004.0","18,604.0","113.25K","-0.14%"
"05/12/2022","19,529.0","18,780.0","19,606.0","18,527.0","157.11K","4.04%"
"06/12/2022","19,510.0","19,533.0","19,643.0","19,118.0","141.31K","-0.10%"
"07/12/2022","18,912.0","19,520.0","19,807.0","18,837.0","183.76K","-3.07%"
"08/12/2022","19,499.0","18,912.0","19,570.0","18,751.0","148.13K","3.10%"
"09/12/2022","19,948.0","19,508.0","19,994.0","19,420.0","152.53K","2.30%"
"12/12/2022","19,442.0","19,962.0","19,962.0","19,411.0","125.09K","-2.54%"
"13/12/2022","19,689.0","19,442.0","19,759.0","19,273.0","115.37K","1.27%"
"14/12/2022","19,725.0","19,680.0","20,168.0","19,432.0","132.95K","0.18%"
"15/12/2022","19,393.0","19,711.0","19,801.0","19,271.0","108.86K","-1.68%"
"16/12/2022","19,385.0","19,360.0","19,844.0","19,161.0","144.72K","-0.04%"
"19/12/2022","19,440.0","19,372.0","19,831.0","19,281.0","112.28K","0.28%"
"20/12/2022","19,124.0","19,446.0","19,496.0","18,917.0","117.62K","-1.63%"
"21/12/2022","19,186.0","19,130.0","19,292.0","19,080.0","88.15K","0.32%"
"22/12/2022","19,680.0","19,206.0","19,776.0","19,158.0","145.01K","2.57%"
"23/12/2022","19,558.0","19,684.0","19,817.0","19,256.0","141.86K","-0.62%"
"28/12/2022","20,022.0","19,549.0","20,130.0","19,387.0","127.90K","2.37%"
"29/12/2022","19,668.0","19,975.0","20,036.0","19,528.0","18.99K","-1.77%"
"30/12/2022","19,915.0","19,840.0","20,180.0","19,840.0","88.92K","1.26%"
"03/01/2023","20,238.0","19,914.0","20,306.0","19,338.0","146.24K","1.62%"
"04/01/2023","20,932.0","20,249.0","20,958.0","20,162.0","135.54K","3.43%"
"05/01/2023","21,217.0","20,918.0","21,475.0","20,857.0","133.02K","1.36%"
"06/01/2023","21,070.0","21,209.0","21,409.0","20,938.0","122.59K","-0.69%"
"09/01/2023","21,492.0","21,046.0","21,561.0","21,002.0","114.65K","2.00%"
"10/01/2023","21,430.0","21,497.0","21,595.0","21,250.0","99.53K","-0.29%"
"11/01/2023","21,538.0","21,420.0","21,756.0","21,352.0","118.30K","0.50%"
"12/01/2023","21,589.0","21,550.0","21,769.0","21,292.0","123.65K","0.24%"
"13/01/2023","21,782.0","21,598.0","21,837.0","21,478.0","116.47K","0.89%"
"16/01/2023","21,725.0","21,791.0","21,997.0","21,635.0","111.64K","-0.26%"
"17/01/2023","21,631.0","21,723.0","21,842.0","21,459.0","101.77K","-0.43%"
"18/01/2023","21,710.0","21,627.0","21,776.0","21,460.0","101.74K","0.37%"
"19/01/2023","21,655.0","21,707.0","21,833.0","21,393.0","117.82K","-0.25%"
"20/01/2023","21,985.0","21,652.0","22,086.0","21,548.0","157.23K","1.52%"
"26/01/2023","22,580.0","21,983.0","22,590.0","21,934.0","171.01K","2.71%"
"27/01/2023","22,665.0","22,572.0","22,687.0","22,495.0","108.73K","0.38%"
"30/01/2023","22,280.0","22,670.0","22,703.0","22,277.0","29.06K","-1.70%"
"31/01/2023","21,902.0","22,167.0","22,360.0","21,704.0","140.52K","-1.70%"
"01/02/2023","22,089.0","21,886.0","22,136.0","21,770.0","111.08K","0.85%"
"02/02/2023","22,090.0","22,078.0","22,370.0","21,983.0","102.07K","0.00%"
"03/02/2023","21,643.0","22,080.0","22,080.0","21,508.0","124.07K","-2.02%"
"06/02/2023","21,243.0","21,657.0","21,803.0","21,124.0","149.32K","-1.85%"
"07/02/2023","21,344.0","21,225.0","21,551.0","21,068.0","114.89K","0.48%"
"08/02/2023","21,259.0","21,356.0","21,495.0","21,113.0","107.02K","-0.40%"
"09/02/2023","21,681.0","21,281.0","21,704.0","21,087.0","117.54K","1.99%"
"10/02/2023","21,232.0","21,687.0","21,747.0","21,172.0","121.44K","-2.07%"
"13/02/2023","21,176.0","21,222.0","21,253.0","20,814.0","112.55K","-0.26%"
"14/02/2023","21,099.0","21,192.0","21,348.0","21,077.0","97.28K","-0.36%"
"15/02/2023","20,819.0","21,096.0","21,298.0","20,733.0","121.55K","-1.33%"
"16/02/2023","21,007.0","20,833.0","21,335.0","20,756.0","129.41K","0.90%"
"17/02/2023","20,645.0","21,017.0","21,087.0","20,634.0","114.91K","-1.72%"
"20/02/2023","20,879.0","20,659.0","20,993.0","20,503.0","117.43K","1.13%"
"21/02/2023","20,546.0","20,874.0","20,970.0","20,512.0","120.61K","-1.59%"
"22/02/2023","20,349.0","20,512.0","20,662.0","20,339.0","171.62K","-0.96%"
"23/02/2023","20,350.0","20,365.0","20,600.0","20,285.0","172.29K","0.00%"
"24/02/2023","19,965.0","20,351.0","20,456.0","19,940.0","144.86K","-1.89%"
"27/02/2023","19,919.0","19,956.0","20,048.0","19,666.0","25.44K","-0.23%"
"28/02/2023","19,741.0","19,930.0","20,182.0","19,718.0","146.90K","-0.89%"
"01/03/2023","20,590.0","19,748.0","20,654.0","19,733.0","165.39K","4.30%"
"02/03/2023","20,456.0","20,600.0","20,608.0","20,336.0","120.03K","-0.65%"
"03/03/2023","20,574.0","20,482.0","20,801.0","20,410.0","107.24K","0.58%"
"06/03/2023","20,617.0","20,601.0","20,740.0","20,357.0","109.05K","0.21%"
"07/03/2023","20,585.0","20,617.0","21,056.0","20,370.0","158.53K","-0.16%"
"08/03/2023","20,031.0","20,584.0","20,592.0","19,982.0","136.25K","-2.69%"
"09/03/2023","19,935.0","20,034.0","20,182.0","19,901.0","112.68K","-0.48%"
"10/03/2023","19,301.0","19,932.0","19,938.0","19,273.0","151.38K","-3.18%"
"13/03/2023","19,627.0","19,325.0","19,827.0","19,280.0","161.25K","1.69%"
"14/03/2023","19,264.0","19,611.0","19,671.0","19,135.0","163.50K","-1.85%"
"15/03/2023","19,602.0","19,246.0","19,780.0","19,188.0","133.81K","1.75%"
"16/03/2023","19,147.0","19,600.0","19,600.0","19,025.0","149.03K","-2.32%"
"17/03/2023","19,572.0","19,132.0","19,629.0","19,054.0","136.56K","2.22%"
"20/03/2023","18,924.0","19,584.0","19,639.0","18,846.0","154.21K","-3.31%"
"21/03/2023","19,270.0","18,971.0","19,307.0","18,969.0","121.85K","1.83%"
"22/03/2023","19,602.0","19,285.0","19,795.0","19,261.0","115.68K","1.72%"
"23/03/2023","20,039.0","19,618.0","20,080.0","19,520.0","136.27K","2.23%"
"24/03/2023","19,900.0","20,016.0","20,228.0","19,838.0","122.49K","-0.69%"
"27/03/2023","19,603.0","19,886.0","19,952.0","19,501.0","198.46K","-1.49%"
"28/03/2023","19,784.0","19,605.0","19,894.0","19,532.0","156.02K","0.92%"
"29/03/2023","20,223.0","19,800.0","20,539.0","19,800.0","135.99K","2.22%"
"30/03/2023","20,173.0","20,212.0","20,331.0","20,043.0","18.04K","-0.25%"
"31/03/2023","20,481.0","20,370.0","20,793.0","20,318.0","128.29K","1.53%"
"03/04/2023","20,459.0","20,499.0","20,563.0","20,254.0","104.34K","-0.11%"
"04/04/2023","20,302.0","20,470.0","20,555.0","20,159.0","99.75K","-0.77%"
"06/04/2023","20,312.0","20,301.0","20,456.0","20,066.0","103.15K","0.05%"
"11/04/2023","20,550.0","20,329.0","20,811.0","20,273.0","125.26K","1.17%"
"12/04/2023","20,366.0","20,570.0","20,622.0","20,277.0","94.52K","-0.90%"
"13/04/2023","20,373.0","20,360.0","20,455.0","19,896.0","123.29K","0.03%"
"14/04/2023","20,443.0","20,371.0","20,550.0","20,316.0","100.22K","0.34%"
"17/04/2023","20,784.0","20,436.0","20,899.0","20,246.0","138.02K","1.67%"
"18/04/2023","20,656.0","20,787.0","20,808.0","20,566.0","106.75K","-0.62%"
"19/04/2023","20,318.0","20,663.0","20,776.0","20,308.0","109.93K","-1.64%"
"20/04/2023","20,394.0","20,306.0","20,485.0","20,291.0","101.29K","0.37%"
"21/04/2023","20,029.0","20,374.0","20,483.0","19,977.0","129.83K","-1.79%"
"24/04/2023","19,929.0","20,036.0","20,154.0","19,744.0","171.65K","-0.50%"
"25/04/2023","19,576.0","19,929.0","19,971.0","19,537.0","184.73K","-1.77%"
"26/04/2023","19,755.0","19,583.0","19,927.0","19,372.0","126.07K","0.91%"
"27/04/2023","19,798.0","19,746.0","19,888.0","19,678.0","18.68K","0.22%"
"28/04/2023","19,800.0","19,764.0","20,135.0","19,714.0","113.94K","0.01%"
"02/05/2023","19,836.0","19,801.0","20,257.0","19,706.0","125.15K","0.18%"
"03/05/2023","19,591.0","19,833.0","19,866.0","19,468.0","105.81K","-1.24%"
"04/05/2023","19,922.0","19,603.0","19,942.0","19,545.0","114.40K","1.69%"
"05/05/2023","19,984.0","19,900.0","20,169.0","19,826.0","108.83K","0.31%"
"08/05/2023","20,260.0","19,999.0","20,282.0","19,899.0","111.41K","1.38%"
"09/05/2023","19,787.0","20,245.0","20,286.0","19,755.0","126.91K","-2.33%"
"10/05/2023","19,699.0","19,782.0","19,871.0","19,626.0","101.77K","-0.44%"
"11/05/2023","19,707.0","19,696.0","19,868.0","19,520.0","120.51K","0.04%"
"12/05/2023","19,599.0","19,706.0","19,869.0","19,547.0","110.33K","-0.55%"
"15/05/2023","19,892.0","19,560.0","19,970.0","19,350.0","3.87K","1.49%"
"16/05/2023","19,851.0","19,885.0","20,128.0","19,790.0","1.03K","-0.21%"
"17/05/2023","19,426.0","19,851.0","19,892.0","19,399.0","1.86K","-2.14%"
"18/05/2023","19,621.0","19,395.0","19,790.0","19,394.0","1.38K","1.00%"
"19/05/2023","19,342.0","19,598.0","19,659.0","19,253.0","1.73K","-1.42%"
"22/05/2023","19,630.0","19,352.0","19,729.0","19,330.0","4.62K","1.49%"
"23/05/2023","19,372.0","19,650.0","19,750.0","19,296.0","9.87K","-1.31%"
"24/05/2023","19,008.0","19,354.0","19,369.0","18,966.0","56.34K","-1.88%"
"25/05/2023","18,624.0","19,022.0","19,022.0","18,536.0","78.51K","-2.02%"
"29/05/2023","18,450.0","18,675.0","18,805.0","18,430.0","118.06K","-0.93%"
"30/05/2023","18,498.0","18,523.0","18,610.0","18,315.0","115.61K","0.26%"
"31/05/2023","18,118.0","18,128.0","19,000.0","17,846.0","3.88K","-2.05%"
"01/06/2023","18,047.0","18,069.0","18,290.0","17,855.0","1.22K","-0.39%"
"02/06/2023","18,763.0","18,061.0","18,842.0","18,015.0","1.44K","3.97%"
"05/06/2023","18,920.0","18,814.0","19,025.0","18,721.0","1.11K","0.84%"
"06/06/2023","18,888.0","18,898.0","19,188.0","18,860.0","0.56K","-0.17%"
"07/06/2023","19,114.0","18,878.0","19,280.0","18,878.0","0.59K","1.20%"
"08/06/2023","19,153.0","19,126.0","19,255.0","18,959.0","0.47K","0.20%"
"09/06/2023","19,261.0","19,140.0","19,350.0","19,098.0","0.46K","0.56%"
"12/06/2023","19,308.0","19,266.0","19,345.0","19,128.0","1.22K","0.24%"
"13/06/2023","19,418.0","19,336.0","19,468.0","19,155.0","1.43K","0.57%"
