Date,Close,High,Low,Open,Volume,Returns
2021-05-25,28910.859375,28929.240234375,28461.5,28461.5,2352100000,0.01754874879675139
2021-05-26,29166.009765625,29261.859375,29027.94921875,29056.279296875,2518500000,0.008825417028095472
2021-05-27,29113.19921875,29157.94921875,28950.720703125,28998.390625,3805000000,-0.0018106881023279842
2021-05-28,29124.41015625,29336.130859375,29033.720703125,29219.4609375,2591600000,0.00038508091865008254
2021-05-31,29151.80078125,29225.4609375,28909.51953125,29225.4609375,2188600000,0.0009404696903061449
2021-06-01,29468.0,29480.16015625,29036.44921875,29159.060546875,1832000000,0.010846644470532185
2021-06-02,29297.619140625,29490.609375,29208.73046875,29414.640625,1933200000,-0.005781894236968954
2021-06-03,28966.029296875,29377.900390625,28902.669921875,29365.3203125,2241800000,-0.01131797918999522
2021-06-04,28918.099609375,29023.1796875,28737.970703125,28837.94921875,3054600000,-0.0016546861500679189
2021-06-07,28787.279296875,29003.990234375,28615.609375,28985.599609375,2573200000,-0.004523821214641233
2021-06-08,28781.380859375,28979.19921875,28638.310546875,28900.51953125,1626900000,-0.000204897358974776
2021-06-09,28742.630859375,28859.580078125,28687.689453125,28771.140625,1807000000,-0.001346356527830661
2021-06-10,28738.880859375,28954.400390625,28664.939453125,28792.01953125,1940100000,-0.00013046822395446078
2021-06-11,28842.130859375,28965.150390625,28743.8203125,28864.900390625,2038600000,0.003592693831928395
2021-06-15,28638.529296875,28946.439453125,28453.48046875,28946.439453125,2376500000,-0.007059171997127911
2021-06-16,28436.83984375,28648.640625,28403.640625,28609.369140625,2053800000,-0.007042591155231204
2021-06-17,28558.58984375,28558.58984375,28216.08984375,28240.880859375,1888000000,0.004281418071381049
2021-06-18,28801.26953125,28830.849609375,28532.080078125,28586.0390625,3761400000,0.00849760750890538
2021-06-21,28489.0,28590.220703125,28314.9296875,28501.640625,2182700000,-0.010842214122234517
2021-06-22,28309.759765625,28579.0,28299.66015625,28575.16015625,1980100000,-0.006291559351855103
2021-06-23,28817.0703125,28893.7890625,28406.609375,28468.240234375,2293400000,0.01791998770300407
2021-06-24,28882.4609375,28993.369140625,28782.33984375,28865.4609375,1723200000,0.002269162836155303
2021-06-25,29288.220703125,29305.169921875,28971.599609375,29002.669921875,2149400000,0.014048656259002312
2021-06-28,29268.30078125,29394.689453125,29209.4296875,29366.490234375,1512600000,-0.00068013424498925
2021-06-29,28994.099609375,29291.890625,28924.609375,29291.890625,2356500000,-0.009368537446856506
2021-06-30,28827.94921875,29146.279296875,28827.69921875,29107.900390625,2051500000,-0.005730489750103374
2021-07-02,28310.419921875,28859.01953125,28231.73046875,28859.01953125,2816200000,-0.017952345237877476
2021-07-05,28143.5,28338.7890625,28042.7109375,28098.91015625,1827200000,-0.005896059554596156
2021-07-06,28072.859375,28151.349609375,27904.529296875,28136.630859375,1904200000,-0.002510015634160645
2021-07-07,27960.619140625,27969.41015625,27703.41015625,27777.810546875,2040700000,-0.003998176063068071
2021-07-08,27153.130859375,27921.060546875,27110.619140625,27881.5,2948600000,-0.02887948500670967
2021-07-09,27344.5390625,27450.7890625,26861.869140625,27131.5703125,2500000000,0.007049213002960686
2021-07-12,27515.240234375,27741.189453125,27420.349609375,27672.69921875,2054200000,0.006242605570524917
2021-07-13,27963.41015625,28052.3203125,27612.689453125,27694.029296875,1995600000,0.016288061381891872
2021-07-14,27787.4609375,27965.390625,27708.7109375,27965.390625,1865700000,-0.0062921230910985
2021-07-15,27996.26953125,28181.2109375,27741.08984375,27801.400390625,2081500000,0.007514489870796615
2021-07-16,28004.6796875,28218.529296875,27878.529296875,27972.560546875,1968800000,0.0003004027461805947
2021-07-19,27489.779296875,27786.5390625,27397.2890625,27786.5390625,1874200000,-0.018386226743911993
2021-07-20,27259.25,27532.859375,27121.490234375,27395.830078125,2263400000,-0.008386000279791528
2021-07-21,27224.580078125,27371.5,26971.029296875,27339.220703125,1672500000,-0.0012718589790621238
2021-07-22,27723.83984375,27759.7109375,27455.4296875,27464.279296875,1807200000,0.01833856625859065
2021-07-23,27321.98046875,27740.94921875,27222.0390625,27740.94921875,1182700000,-0.014495083554978527
2021-07-26,26192.3203125,26878.75,26177.400390625,26825.73046875,2695200000,-0.04134620319863225
2021-07-27,25086.4296875,26323.609375,24748.83984375,26011.509765625,4657400000,-0.04222194184423689
2021-07-28,25473.880859375,25520.75,24848.4296875,25356.740234375,3391800000,0.015444651817793753
2021-07-29,26315.3203125,26335.359375,25857.419921875,26221.359375,3272200000,0.03303145907645755
2021-07-30,25961.029296875,26151.0,25636.890625,26042.83984375,2425100000,-0.013463298619120656
2021-08-02,26235.80078125,26300.55078125,25743.08984375,26054.810546875,1768600000,0.010583998085471613
2021-08-03,26194.8203125,26289.060546875,25774.619140625,26289.060546875,2010000000,-0.0015620056384666459
2021-08-04,26426.55078125,26650.8203125,26009.830078125,26161.830078125,1776500000,0.008846423299930795
2021-08-05,26204.689453125,26569.369140625,26126.369140625,26390.009765625,1695600000,-0.008395394842160564
